"MIE100H1S","LEC0101","2018/01/04","Thu","16:00","17:00","MC252","Young, Edmond","?"
"MIE100H1S","LEC0101","2018/01/08","Mon","16:00","17:00","MB128","Young, Edmond","?"
"MIE100H1S","LEC0102","2018/01/04","Thu","16:00","17:00","BA1130","Sinclair, Leslie A.","?"
"MIE100H1S","LEC0102","2018/01/09","Tue","17:00","18:00","BA1130","Sinclair, Leslie A.","?"
"MIE100H1S","LEC0102","2018/01/08","Mon","16:00","17:00","BA1130","Sinclair, Leslie A.","?"
"MIE100H1S","LEC0103","2018/01/08","Mon","10:00","11:00","GB220","You, Lidan","?"
"MIE100H1S","LEC0103","2018/01/09","Tue","11:00","12:00","GB220","You, Lidan","?"
"MIE100H1S","LEC0103","2018/01/04","Thu","10:00","11:00","GB220","You, Lidan","?"
"MIE100H1S","LEC0104","2018/01/08","Mon","15:00","16:00","MC254","Sinclair, Anthony","?"
"MIE100H1S","LEC0104","2018/01/04","Thu","15:00","16:00","MC254","Sinclair, Anthony","?"
"MIE100H1S","LEC0104","2018/01/10","Wed","15:00","16:00","MC254","Sinclair, Anthony","?"
"MIE100H1S","LEC0105","2018/01/10","Wed","9:00","10:00","BA1220","Sinclair, Anthony","?"
"MIE100H1S","LEC0105","2018/01/09","Tue","11:00","12:00","BA1190","Sinclair, Anthony","?"
"MIE100H1S","LEC0105","2018/01/05","Fri","9:00","10:00","WB130","Sinclair, Anthony","?"
"MIE100H1S","LEC0106","2018/01/09","Tue","15:00","16:00","MC252","?","?"
"MIE100H1S","LEC0106","2018/01/04","Thu","15:00","16:00","MC252","?","?"
"MIE100H1S","LEC0106","2018/01/05","Fri","15:00","16:00","MC252","?","?"
"MIE100H1S","TUT0101","2018/01/10","Wed","13:00","15:00","GB304","?","?"
"MIE100H1S","TUT0102","2018/01/10","Wed","13:00","15:00","GB404","?","?"
"MIE100H1S","TUT0103","2018/01/09","Tue","15:00","17:00","GB304","?","?"
"MIE100H1S","TUT0104","2018/01/04","Thu","12:00","14:00","SF3202","?","?"
"MIE100H1S","TUT0105","2018/01/04","Thu","12:00","14:00","GB405","?","?"
